Tipo,Rotulo,Num_Inicio,Num_Final,Texto,urn
"PAR","lei_15211_20250917, Art. 12., § 3º",165,166,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | DOS MECANISMOS DE AFERIÇÃO DE IDADE | ] Ato do Poder Executivo regulamentará os requisitos mínimos de transparência, de segurança e de interoperabilidade para os mecanismos de aferição de idade e de supervisão parental adotados pelos sistemas operacionais e pelas lojas de aplicativos.",urn:lex:br:federal:lei:2025-09-17;15211!art12_par3
"CPT","lei_15211_20250917, Art. 13., caput",169,170,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | DOS MECANISMOS DE AFERIÇÃO DE IDADE | ] Os dados coletados para a verificação de idade de crianças e de adolescentes poderão ser utilizados unicamente para essa finalidade, vedado seu tratamento para qualquer outro propósito.",urn:lex:br:federal:lei:2025-09-17;15211!art13_cpt
"CPT","lei_15211_20250917, Art. 14., caput",173,174,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | DOS MECANISMOS DE AFERIÇÃO DE IDADE | ] Os fornecedores de produtos ou serviços de tecnologia da informação direcionados a crianças e a adolescentes ou de acesso provável por eles deverão adotar medidas técnicas e organizacionais para garantir o recebimento das informações de idade de que trata o art. 12 desta Lei.",urn:lex:br:federal:lei:2025-09-17;15211!art14_cpt
"PAR","lei_15211_20250917, Art. 14., Parágrafo único.",175,176,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | DOS MECANISMOS DE AFERIÇÃO DE IDADE | ] Independentemente das medidas adotadas pelos sistemas operacionais e pelas lojas de aplicações, os fornecedores de que trata o caput deste artigo deverão implementar mecanismos próprios para impedir o acesso indevido de crianças e de adolescentes a conteúdos inadequados para sua faixa etária, nos termos do § 1º do art. 5º desta Lei.",urn:lex:br:federal:lei:2025-09-17;15211!art14_par1u
"CPT","lei_15211_20250917, Art. 15., caput",179,180,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | DOS MECANISMOS DE AFERIÇÃO DE IDADE | ] O cumprimento das obrigações previstas neste Capítulo não exime os demais agentes da cadeia digital das suas responsabilidades legais, cabendo a todos os envolvidos garantir de forma solidária a proteção integral de crianças e de adolescentes.",urn:lex:br:federal:lei:2025-09-17;15211!art15_cpt
"CPT","lei_15211_20250917, Art. 16., caput",185,186,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | DA SUPERVISÃO PARENTAL | ] Os fornecedores de produtos ou serviços de tecnologia da informação direcionados a crianças e a adolescentes ou de acesso provável por eles deverão disponibilizar a pais, responsáveis legais, crianças e adolescentes, com acesso de forma independente da aquisição do produto, informações sobre os riscos e as medidas de segurança adotadas para esse público, incluídas a privacidade e a proteção de dados, em conformidade com o disposto no art. 14 da Lei nº 13.709, de 14 de agosto de 2018 (Lei Geral de Proteção de Dados Pessoais).",urn:lex:br:federal:lei:2025-09-17;15211!art16_cpt
"PAR","lei_15211_20250917, Art. 16., Parágrafo único.",187,192,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | DA SUPERVISÃO PARENTAL | ] Na hipótese de tratamento de dados de crianças e de adolescentes, sobretudo quando realizado para fins que não os estritamente necessários para a operação do produto ou serviço, o controlador a que se refere o inciso VI do art. 5º da Lei nº 13.709, de 14 de agosto de 2018 (Lei Geral de Proteção de Dados Pessoais), deverá: mapear os riscos e envidar esforços para mitigá-los; e elaborar relatório de impacto, de monitoramento e de avaliação da proteção de dados pessoais, a ser compartilhado sob requisição da autoridade administrativa autônoma de proteção dos direitos de crianças e de adolescentes no ambiente digital, na forma de regulamento.",urn:lex:br:federal:lei:2025-09-17;15211!art16_par1u
"CPT","lei_15211_20250917, Art. 17., caput",195,204,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | DA SUPERVISÃO PARENTAL | ] Os fornecedores de produtos ou serviços de tecnologia da informação direcionados a crianças e a adolescentes ou de acesso provável por eles deverão: disponibilizar configurações e ferramentas acessíveis e fáceis de usar que apoiem a supervisão parental, considerados a tecnologia disponível e a natureza e o propósito do produto ou serviço; fornecer, em local de fácil acesso, informações aos pais ou responsáveis legais sobre as ferramentas existentes para o exercício da supervisão parental; exibir aviso claro e visível quando as ferramentas de supervisão parental estiverem em vigor e sobre quais configurações ou controles foram aplicados; e oferecer funcionalidades que permitam limitar e monitorar o tempo de uso do produto ou serviço.",urn:lex:br:federal:lei:2025-09-17;15211!art17_cpt
"PAR","lei_15211_20250917, Art. 17., § 1º",205,206,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | DA SUPERVISÃO PARENTAL | ] A autoridade administrativa autônoma de proteção dos direitos de crianças e de adolescentes no ambiente digital estabelecerá, por regulamento, diretrizes e padrões mínimos sobre mecanismos de supervisão parental a serem observados pelos fornecedores.",urn:lex:br:federal:lei:2025-09-17;15211!art17_par1
"PAR","lei_15211_20250917, Art. 17., § 2º",207,208,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | DA SUPERVISÃO PARENTAL | ] O desenvolvimento e o uso de mecanismos de supervisão parental deverão ser orientados pelo melhor interesse da criança e do adolescente, considerado o desenvolvimento progressivo de suas capacidades.",urn:lex:br:federal:lei:2025-09-17;15211!art17_par2
"PAR","lei_15211_20250917, Art. 17., § 3º",209,210,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | DA SUPERVISÃO PARENTAL | ] Os fornecedores de produtos ou serviços de tecnologia da informação direcionados a crianças e a adolescentes ou de acesso provável por eles poderão submeter à apreciação da autoridade administrativa autônoma de proteção dos direitos de crianças e de adolescentes no ambiente digital mecanismos de supervisão parental, observado que isso não será pré-requisito para a utilização desses mecanismos ou para a disponibilização de produtos ou serviços ao público, nos termos de regulamento.",urn:lex:br:federal:lei:2025-09-17;15211!art17_par3
"PAR","lei_15211_20250917, Art. 17., § 4º",211,230,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | DA SUPERVISÃO PARENTAL | ] As configurações-padrão das ferramentas de supervisão parental deverão adotar o mais alto nível de proteção disponível, assegurados, no mínimo: restrição à comunicação com crianças e adolescentes por usuários não autorizados; limitação de recursos para aumentar, sustentar ou estender artificialmente o uso do produto ou serviço pela criança ou pelo adolescente, como reprodução automática de mídia, recompensas pelo tempo de uso, notificações e outros recursos que possam resultar em uso excessivo do produto ou serviço por criança ou adolescente; oferta de ferramentas para acompanhamento do uso adequado e saudável do produto ou serviço; emprego de interfaces que permitam a imediata visualização e limitação do tempo de uso do produto ou serviço; controle sobre sistemas de recomendação personalizados, inclusive com opção de desativação; restrição ao compartilhamento da geolocalização e fornecimento de aviso prévio e claro sobre seu rastreamento; promoção da educação digital midiática quanto ao uso seguro de produtos ou serviços de tecnologia da informação; revisão regular das ferramentas de inteligência artificial, com participação de especialistas e órgãos competentes, com base em critérios técnicos que assegurem sua segurança e adequação ao uso por crianças e adolescentes, garantida a possibilidade de desabilitar funcionalidades não essenciais ao funcionamento básico dos sistemas; disponibilização, sempre que tecnicamente viável, de recursos ou de conexões a serviços de suporte emocional e de bem-estar, com conteúdo adequado à faixa etária e orientações baseadas em evidências, especialmente nos casos de interações com riscos psicossociais identificados.",urn:lex:br:federal:lei:2025-09-17;15211!art17_par4
"CPT","lei_15211_20250917, Art. 18., caput",233,246,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | DA SUPERVISÃO PARENTAL | ] As ferramentas de supervisão parental deverão permitir aos pais e responsáveis legais: visualizar, configurar e gerenciar as opções de conta e privacidade da criança ou do adolescente; restringir compras e transações financeiras; identificar os perfis de adultos com os quais a criança ou o adolescente se comunica; acessar métricas consolidadas do tempo total de uso do produto ou serviço; ativar ou desativar salvaguardas por meio de controles acessíveis e adequados; dispor de informações e de opções de controle em língua portuguesa.",urn:lex:br:federal:lei:2025-09-17;15211!art18_cpt
"PAR","lei_15211_20250917, Art. 18., § 1º",247,248,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | DA SUPERVISÃO PARENTAL | ] As informações sobre as ferramentas de supervisão parental deverão ser disponibilizadas de maneira clara e apropriada às diferentes idades, capacidades e necessidades de desenvolvimento, sem incentivar a desativação ou o enfraquecimento das salvaguardas.",urn:lex:br:federal:lei:2025-09-17;15211!art18_par1
"PAR","lei_15211_20250917, Art. 18., § 2º",249,250,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | DA SUPERVISÃO PARENTAL | ] É vedado ao fornecedor projetar, modificar ou manipular interfaces com o objetivo ou efeito de comprometer a autonomia, a tomada de decisão ou a escolha do usuário, especialmente se resultar no enfraquecimento das ferramentas de supervisão parental ou das salvaguardas.",urn:lex:br:federal:lei:2025-09-17;15211!art18_par2
"CPT","lei_15211_20250917, Art. 19., caput",255,256,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | DOS PRODUTOS DE MONITORAMENTO INFANTIL | ] Os produtos ou serviços de monitoramento infantil deverão conter mecanismos e soluções de tecnologia da informação e comunicação vigentes para garantir a inviolabilidade das imagens, dos sons e das outras informações captadas, armazenadas e transmitidas aos pais ou responsáveis legais.",urn:lex:br:federal:lei:2025-09-17;15211!art19_cpt
"PAR","lei_15211_20250917, Art. 19., § 1º",257,258,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | DOS PRODUTOS DE MONITORAMENTO INFANTIL | ] Os produtos ou serviços deverão conter mecanismos que informem as crianças e os adolescentes, em linguagem apropriada, acerca da realização do monitoramento.",urn:lex:br:federal:lei:2025-09-17;15211!art19_par1
"PAR","lei_15211_20250917, Art. 19., § 2º",259,260,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | DOS PRODUTOS DE MONITORAMENTO INFANTIL | ] O desenvolvimento e o uso de mecanismos de monitoramento infantil deverão ser orientados pelo melhor interesse da criança e do adolescente e pelo pleno desenvolvimento de suas capacidades.",urn:lex:br:federal:lei:2025-09-17;15211!art19_par2
"CPT","lei_15211_20250917, Art. 20., caput",265,266,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | DOS JOGOS ELETRÔNICOS | ] São vedadas as caixas de recompensa (loot boxes) oferecidas em jogos eletrônicos direcionados a crianças e a adolescentes ou de acesso provável por eles, nos termos da respectiva classificação indicativa.",urn:lex:br:federal:lei:2025-09-17;15211!art20_cpt
"CPT","lei_15211_20250917, Art. 21., caput",269,270,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | DOS JOGOS ELETRÔNICOS | ] Os jogos eletrônicos direcionados a crianças e a adolescentes ou de acesso provável por eles que incluam funcionalidades de interação entre usuários por meio de mensagens de texto, áudio ou vídeo ou troca de conteúdos, de forma síncrona ou assíncrona, deverão observar integralmente as salvaguardas previstas no art. 16 da Lei nº 14.852, de 3 de maio de 2024, especialmente no que se refere à moderação de conteúdos, à proteção contra contatos prejudiciais e à atuação parental sobre os mecanismos de comunicação.",urn:lex:br:federal:lei:2025-09-17;15211!art21_cpt
"PAR","lei_15211_20250917, Art. 21., Parágrafo único.",271,272,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | DOS JOGOS ELETRÔNICOS | ] Os jogos de que trata o caput deste artigo deverão, por padrão, limitar as funcionalidades de interação a usuários, de modo a assegurar o consentimento dos pais ou responsáveis legais.",urn:lex:br:federal:lei:2025-09-17;15211!art21_par1u
"CPT","lei_15211_20250917, Art. 22., caput",277,278,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | DA PUBLICIDADE EM MEIO DIGITAL | ] Para além das demais disposições desta Lei, é vedada a utilização de técnicas de perfilamento para direcionamento de publicidade comercial a crianças e a adolescentes, bem como o emprego de análise emocional, de realidade aumentada, de realidade estendida e de realidade virtual para esse fim.",urn:lex:br:federal:lei:2025-09-17;15211!art22_cpt
"CPT","lei_15211_20250917, Art. 23., caput",281,282,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | DA PUBLICIDADE EM MEIO DIGITAL | ] São vedados aos provedores de aplicações de internet a monetização e o impulsionamento de conteúdos que retratem crianças e adolescentes de forma erotizada ou sexualmente sugestiva ou em contexto próprio do universo sexual adulto.",urn:lex:br:federal:lei:2025-09-17;15211!art23_cpt
"CPT","lei_15211_20250917, Art. 24., caput",287,288,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | DAS REDES SOCIAIS | ] No âmbito de seus serviços, os provedores de produtos ou serviços direcionados a crianças e a adolescentes ou de acesso provável por eles deverão garantir que usuários ou contas de crianças e de adolescentes de até 16 (dezesseis) anos de idade estejam vinculados ao usuário ou à conta de um de seus responsáveis legais.",urn:lex:br:federal:lei:2025-09-17;15211!art24_cpt
