Tipo,Rotulo,Num_Inicio,Num_Final,Texto,urn
"ART","lei_9784_19990129, Art. 23.",208,213,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA FORMA, TEMPO E LUGAR DOS ATOS DO PROCESSO | ] Art. 23. Os atos do processo devem realizar-se em dias úteis, no horário normal de funcionamento da repartição na qual tramitar o processo. Parágrafo único. Serão concluídos depois do horário normal os atos já iniciados, cujo adiamento prejudique o curso regular do procedimento ou cause dano ao interessado ou à Administração.",urn:lex:br:federal:lei:1999-01-29;9784!art23
"ART","lei_9784_19990129, Art. 24.",214,219,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA FORMA, TEMPO E LUGAR DOS ATOS DO PROCESSO | ] Art. 24. Inexistindo disposição específica, os atos do órgão ou autoridade responsável pelo processo e dos administrados que dele participem devem ser praticados no prazo de cinco dias, salvo motivo de força maior. Parágrafo único. O prazo previsto neste artigo pode ser dilatado até o dobro, mediante comprovada justificação.",urn:lex:br:federal:lei:1999-01-29;9784!art24
"ART","lei_9784_19990129, Art. 25.",220,223,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA FORMA, TEMPO E LUGAR DOS ATOS DO PROCESSO | ] Art. 25. Os atos do processo devem realizar-se preferencialmente na sede do órgão, cientificando-se o interessado se outro for o local de realização.",urn:lex:br:federal:lei:1999-01-29;9784!art25
"ART","lei_9784_19990129, Art. 26.",226,251,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA COMUNICAÇÃO DOS ATOS | ] Art. 26. O órgão competente perante o qual tramita o processo administrativo determinará a intimação do interessado para ciência de decisão ou a efetivação de diligências. § 1º A intimação deverá conter: I – identificação do intimado e nome do órgão ou entidade administrativa; II – finalidade da intimação; III – data, hora e local em que deve comparecer; IV – se o intimado deve comparecer pessoalmente, ou fazer-se representar; V – informação da continuidade do processo independentemente do seu comparecimento; VI – indicação dos fatos e fundamentos legais pertinentes. § 2º A intimação observará a antecedência mínima de três dias úteis quanto à data de comparecimento. § 3º A intimação pode ser efetuada por ciência no processo, por via postal com aviso de recebimento, por telegrama ou outro meio que assegure a certeza da ciência do interessado. § 4º No caso de interessados indeterminados, desconhecidos ou com domicílio indefinido, a intimação deve ser efetuada por meio de publicação oficial. § 5º As intimações serão nulas quando feitas sem observância das prescrições legais, mas o comparecimento do administrado supre sua falta ou irregularidade.",urn:lex:br:federal:lei:1999-01-29;9784!art26
"ART","lei_9784_19990129, Art. 27.",252,257,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA COMUNICAÇÃO DOS ATOS | ] Art. 27. O desatendimento da intimação não importa o reconhecimento da verdade dos fatos, nem a renúncia a direito pelo administrado. Parágrafo único. No prosseguimento do processo, será garantido direito de ampla defesa ao interessado.",urn:lex:br:federal:lei:1999-01-29;9784!art27
"ART","lei_9784_19990129, Art. 28.",258,261,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA COMUNICAÇÃO DOS ATOS | ] Art. 28. Devem ser objeto de intimação os atos do processo que resultem para o interessado em imposição de deveres, ônus, sanções ou restrição ao exercício de direitos e atividades e os atos de outra natureza, de seu interesse.",urn:lex:br:federal:lei:1999-01-29;9784!art28
"ART","lei_9784_19990129, Art. 29.",264,271,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA INSTRUÇÃO | ] Art. 29. As atividades de instrução destinadas a averiguar e comprovar os dados necessários à tomada de decisão realizam-se de ofício ou mediante impulsão do órgão responsável pelo processo, sem prejuízo do direito dos interessados de propor atuações probatórias. § 1º O órgão competente para a instrução fará constar dos autos os dados necessários à decisão do processo. § 2º Os atos de instrução que exijam a atuação dos interessados devem realizar-se do modo menos oneroso para estes.",urn:lex:br:federal:lei:1999-01-29;9784!art29
"ART","lei_9784_19990129, Art. 30.",272,275,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA INSTRUÇÃO | ] Art. 30. São inadmissíveis no processo administrativo as provas obtidas por meios ilícitos.",urn:lex:br:federal:lei:1999-01-29;9784!art30
"ART","lei_9784_19990129, Art. 31.",276,283,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA INSTRUÇÃO | ] Art. 31. Quando a matéria do processo envolver assunto de interesse geral, o órgão competente poderá, mediante despacho motivado, abrir período de consulta pública para manifestação de terceiros, antes da decisão do pedido, se não houver prejuízo para a parte interessada. § 1º A abertura da consulta pública será objeto de divulgação pelos meios oficiais, a fim de que pessoas físicas ou jurídicas possam examinar os autos, fixando-se prazo para oferecimento de alegações escritas. § 2º O comparecimento à consulta pública não confere, por si, a condição de interessado do processo, mas confere o direito de obter da Administração resposta fundamentada, que poderá ser comum a todas as alegações substancialmente iguais.",urn:lex:br:federal:lei:1999-01-29;9784!art31
"ART","lei_9784_19990129, Art. 32.",284,287,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA INSTRUÇÃO | ] Art. 32. Antes da tomada de decisão, a juízo da autoridade, diante da relevância da questão, poderá ser realizada audiência pública para debates sobre a matéria do processo.",urn:lex:br:federal:lei:1999-01-29;9784!art32
"ART","lei_9784_19990129, Art. 33.",288,291,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA INSTRUÇÃO | ] Art. 33. Os órgãos e entidades administrativas, em matéria relevante, poderão estabelecer outros meios de participação de administrados, diretamente ou por meio de organizações e associações legalmente reconhecidas.",urn:lex:br:federal:lei:1999-01-29;9784!art33
"ART","lei_9784_19990129, Art. 34.",292,295,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA INSTRUÇÃO | ] Art. 34. Os resultados da consulta e audiência pública e de outros meios de participação de administrados deverão ser apresentados com a indicação do procedimento adotado.",urn:lex:br:federal:lei:1999-01-29;9784!art34
"ART","lei_9784_19990129, Art. 35.",296,299,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA INSTRUÇÃO | ] Art. 35. Quando necessária à instrução do processo, a audiência de outros órgãos ou entidades administrativas poderá ser realizada em reunião conjunta, com a participação de titulares ou representantes dos órgãos competentes, lavrando-se a respectiva ata, a ser juntada aos autos.",urn:lex:br:federal:lei:1999-01-29;9784!art35
"ART","lei_9784_19990129, Art. 36.",300,303,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA INSTRUÇÃO | ] Art. 36. Cabe ao interessado a prova dos fatos que tenha alegado, sem prejuízo do dever atribuído ao órgão competente para a instrução e do disposto no art. 37 desta Lei.",urn:lex:br:federal:lei:1999-01-29;9784!art36
"ART","lei_9784_19990129, Art. 37.",304,307,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA INSTRUÇÃO | ] Art. 37. Quando o interessado declarar que fatos e dados estão registrados em documentos existentes na própria Administração responsável pelo processo ou em outro órgão administrativo, o órgão competente para a instrução proverá, de ofício, à obtenção dos documentos ou das respectivas cópias.",urn:lex:br:federal:lei:1999-01-29;9784!art37
"ART","lei_9784_19990129, Art. 38.",308,315,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA INSTRUÇÃO | ] Art. 38. O interessado poderá, na fase instrutória e antes da tomada da decisão, juntar documentos e pareceres, requerer diligências e perícias, bem como aduzir alegações referentes à matéria objeto do processo. § 1º Os elementos probatórios deverão ser considerados na motivação do relatório e da decisão. § 2º Somente poderão ser recusadas, mediante decisão fundamentada, as provas propostas pelos interessados quando sejam ilícitas, impertinentes, desnecessárias ou protelatórias.",urn:lex:br:federal:lei:1999-01-29;9784!art38
"ART","lei_9784_19990129, Art. 39.",316,321,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA INSTRUÇÃO | ] Art. 39. Quando for necessária a prestação de informações ou a apresentação de provas pelos interessados ou terceiros, serão expedidas intimações para esse fim, mencionando-se data, prazo, forma e condições de atendimento. Parágrafo único. Não sendo atendida a intimação, poderá o órgão competente, se entender relevante a matéria, suprir de ofício a omissão, não se eximindo de proferir a decisão.",urn:lex:br:federal:lei:1999-01-29;9784!art39
"ART","lei_9784_19990129, Art. 40.",322,325,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA INSTRUÇÃO | ] Art. 40. Quando dados, atuações ou documentos solicitados ao interessado forem necessários à apreciação de pedido formulado, o não atendimento no prazo fixado pela Administração para a respectiva apresentação implicará arquivamento do processo.",urn:lex:br:federal:lei:1999-01-29;9784!art40
"ART","lei_9784_19990129, Art. 41.",326,329,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA INSTRUÇÃO | ] Art. 41. Os interessados serão intimados de prova ou diligência ordenada, com antecedência mínima de três dias úteis, mencionando-se data, hora e local de realização.",urn:lex:br:federal:lei:1999-01-29;9784!art41
"ART","lei_9784_19990129, Art. 42.",330,337,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA INSTRUÇÃO | ] Art. 42. Quando deva ser obrigatoriamente ouvido um órgão consultivo, o parecer deverá ser emitido no prazo máximo de quinze dias, salvo norma especial ou comprovada necessidade de maior prazo. § 1º Se um parecer obrigatório e vinculante deixar de ser emitido no prazo fixado, o processo não terá seguimento até a respectiva apresentação, responsabilizando-se quem der causa ao atraso. § 2º Se um parecer obrigatório e não vinculante deixar de ser emitido no prazo fixado, o processo poderá ter prosseguimento e ser decidido com sua dispensa, sem prejuízo da responsabilidade de quem se omitiu no atendimento.",urn:lex:br:federal:lei:1999-01-29;9784!art42
"ART","lei_9784_19990129, Art. 43.",338,341,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA INSTRUÇÃO | ] Art. 43. Quando por disposição de ato normativo devam ser previamente obtidos laudos técnicos de órgãos administrativos e estes não cumprirem o encargo no prazo assinalado, o órgão responsável pela instrução deverá solicitar laudo técnico de outro órgão dotado de qualificação e capacidade técnica equivalentes.",urn:lex:br:federal:lei:1999-01-29;9784!art43
"ART","lei_9784_19990129, Art. 44.",342,345,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA INSTRUÇÃO | ] Art. 44. Encerrada a instrução, o interessado terá o direito de manifestar-se no prazo máximo de dez dias, salvo se outro prazo for legalmente fixado.",urn:lex:br:federal:lei:1999-01-29;9784!art44
"ART","lei_9784_19990129, Art. 45.",346,349,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA INSTRUÇÃO | ] Art. 45. Em caso de risco iminente, a Administração Pública poderá motivadamente adotar providências acauteladoras sem a prévia manifestação do interessado.",urn:lex:br:federal:lei:1999-01-29;9784!art45
"ART","lei_9784_19990129, Art. 46.",350,353,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA INSTRUÇÃO | ] Art. 46. Os interessados têm direito à vista do processo e a obter certidões ou cópias reprográficas dos dados e documentos que o integram, ressalvados os dados e documentos de terceiros protegidos por sigilo ou pelo direito à privacidade, à honra e à imagem.",urn:lex:br:federal:lei:1999-01-29;9784!art46
"ART","lei_9784_19990129, Art. 47.",354,357,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA INSTRUÇÃO | ] Art. 47. O órgão de instrução que não for competente para emitir a decisão final elaborará relatório indicando o pedido inicial, o conteúdo das fases do procedimento e formulará proposta de decisão, objetivamente justificada, encaminhando o processo à autoridade competente.",urn:lex:br:federal:lei:1999-01-29;9784!art47
